"id","status","sort","user_created","date_created","user_updated","date_updated","translations"
"createAnAccount","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:22:48.329Z",,,"[{""id"":717,""languages_code"":""de-DE"",""content"":""Erstellen Sie ein Konto."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":718,""languages_code"":""en-US"",""content"":""Create an account."",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":719,""languages_code"":""es-ES"",""content"":""Crea una cuenta."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":720,""languages_code"":""fr-FR"",""content"":""Créez un compte."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":721,""languages_code"":""it-IT"",""content"":""Creare un account."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":722,""languages_code"":""pl-PL"",""content"":""Załóż konto."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":723,""languages_code"":""pt-BR"",""content"":""Criar uma conta."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":724,""languages_code"":""ro-RO"",""content"":""Creați un cont."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":725,""languages_code"":""ru-RU"",""content"":""Создайте учетную запись."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":726,""languages_code"":""tr-TR"",""content"":""Bir hesap oluşturun."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":727,""languages_code"":""uk-UK"",""content"":""Створіть обліковий запис."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":728,""languages_code"":""zh-ZH"",""content"":""创建一个账户。"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"days","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:19:28.312Z",,,"[{""id"":513,""languages_code"":""de-DE"",""content"":""Tage"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":514,""languages_code"":""en-US"",""content"":""Days"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":515,""languages_code"":""es-ES"",""content"":""Días"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":516,""languages_code"":""fr-FR"",""content"":""Jours"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":517,""languages_code"":""it-IT"",""content"":""Giorni"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":518,""languages_code"":""pl-PL"",""content"":""Dni"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":519,""languages_code"":""pt-BR"",""content"":""Dias"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":520,""languages_code"":""ro-RO"",""content"":""Zile"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":521,""languages_code"":""ru-RU"",""content"":""Дни"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":522,""languages_code"":""tr-TR"",""content"":""Günler"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":523,""languages_code"":""uk-UK"",""content"":""Дні"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":524,""languages_code"":""zh-ZH"",""content"":""天数"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"debugMode","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:21:34.769Z",,,"[{""id"":633,""languages_code"":""de-DE"",""content"":""Debug-Modus"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":634,""languages_code"":""en-US"",""content"":""Debug mode"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":635,""languages_code"":""es-ES"",""content"":""Modo de depuración"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":636,""languages_code"":""fr-FR"",""content"":""Mode débogage"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":637,""languages_code"":""it-IT"",""content"":""Modalità di debug"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":638,""languages_code"":""pl-PL"",""content"":""Tryb debugowania"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":639,""languages_code"":""pt-BR"",""content"":""Modo de depuração"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":640,""languages_code"":""ro-RO"",""content"":""Modul de depanare"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":641,""languages_code"":""ru-RU"",""content"":""Режим отладки"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":642,""languages_code"":""tr-TR"",""content"":""Hata ayıklama modu"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":643,""languages_code"":""uk-UK"",""content"":""Режим налагодження"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":644,""languages_code"":""zh-ZH"",""content"":""调试模式"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"deleteAccount","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:09:15.634Z",,,"[{""id"":81,""languages_code"":""de-DE"",""content"":""Konto löschen"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":82,""languages_code"":""en-US"",""content"":""Delete account"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":83,""languages_code"":""es-ES"",""content"":""Eliminar la cuenta"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":84,""languages_code"":""fr-FR"",""content"":""Supprimer un compte"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":85,""languages_code"":""it-IT"",""content"":""Cancellare l'account"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":86,""languages_code"":""pl-PL"",""content"":""Usuń konto"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":87,""languages_code"":""pt-BR"",""content"":""Excluir conta"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":88,""languages_code"":""ro-RO"",""content"":""Ștergeți contul"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":89,""languages_code"":""ru-RU"",""content"":""Удалить аккаунт"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":90,""languages_code"":""tr-TR"",""content"":""Hesap silme"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":91,""languages_code"":""uk-UK"",""content"":""Видалити обліковий запис"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":92,""languages_code"":""zh-ZH"",""content"":""删除账户"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"deleted","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:16:19.480Z",,,"[{""id"":369,""languages_code"":""de-DE"",""content"":""Gelöscht"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":370,""languages_code"":""en-US"",""content"":""Deleted"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":371,""languages_code"":""es-ES"",""content"":""Borrado"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":372,""languages_code"":""fr-FR"",""content"":""Supprimé"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":373,""languages_code"":""it-IT"",""content"":""Soppresso"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":374,""languages_code"":""pl-PL"",""content"":""Usunięto"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":375,""languages_code"":""pt-BR"",""content"":""Eliminado"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":376,""languages_code"":""ro-RO"",""content"":""Șters"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":377,""languages_code"":""ru-RU"",""content"":""Удалено"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":378,""languages_code"":""tr-TR"",""content"":""Silinmiş"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":379,""languages_code"":""uk-UK"",""content"":""Видалено"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":380,""languages_code"":""zh-ZH"",""content"":""已删除"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"error","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:09:29.639Z",,,"[{""id"":93,""languages_code"":""de-DE"",""content"":""Fehler"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":94,""languages_code"":""en-US"",""content"":""Error"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":95,""languages_code"":""es-ES"",""content"":""Error"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":96,""languages_code"":""fr-FR"",""content"":""Erreur"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":97,""languages_code"":""it-IT"",""content"":""Errore"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":98,""languages_code"":""pl-PL"",""content"":""Błąd"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":99,""languages_code"":""pt-BR"",""content"":""Erro"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":100,""languages_code"":""ro-RO"",""content"":""Eroare"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":101,""languages_code"":""ru-RU"",""content"":""Ошибка"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":102,""languages_code"":""tr-TR"",""content"":""Hata"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":103,""languages_code"":""uk-UK"",""content"":""Помилка"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":104,""languages_code"":""zh-ZH"",""content"":""误差"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"guestAccount","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:17:05.223Z",,,"[{""id"":417,""languages_code"":""de-DE"",""content"":""Gast-Konto"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":418,""languages_code"":""en-US"",""content"":""Guest account"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":419,""languages_code"":""es-ES"",""content"":""Cuenta de invitado"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":420,""languages_code"":""fr-FR"",""content"":""Compte d'invité"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":421,""languages_code"":""it-IT"",""content"":""Account ospite"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":422,""languages_code"":""pl-PL"",""content"":""Konto gościa"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":423,""languages_code"":""pt-BR"",""content"":""Conta do convidado"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":424,""languages_code"":""ro-RO"",""content"":""Cont de oaspete"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":425,""languages_code"":""ru-RU"",""content"":""Гостевой счет"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":426,""languages_code"":""tr-TR"",""content"":""Misafir hesabı"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":427,""languages_code"":""uk-UK"",""content"":""Гостьовий кабінет"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":428,""languages_code"":""zh-ZH"",""content"":""访客账户"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"language","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:06:52.914Z",,,"[{""id"":9,""languages_code"":""de-DE"",""content"":""Sprache"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":10,""languages_code"":""en-US"",""content"":""Language"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":11,""languages_code"":""es-ES"",""content"":""Idioma"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":12,""languages_code"":""fr-FR"",""content"":""Langue"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":13,""languages_code"":""it-IT"",""content"":""Lingua"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":14,""languages_code"":""pl-PL"",""content"":""Język"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":15,""languages_code"":""pt-BR"",""content"":""Idioma"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":16,""languages_code"":""ro-RO"",""content"":""Limba"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":17,""languages_code"":""ru-RU"",""content"":""Язык"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":18,""languages_code"":""tr-TR"",""content"":""Dil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":19,""languages_code"":""uk-UK"",""content"":""Мова"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":20,""languages_code"":""zh-ZH"",""content"":""语言"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"loggedInWith","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:08:47.425Z",,,"[{""id"":69,""languages_code"":""de-DE"",""content"":""Eingeloggt mit"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":70,""languages_code"":""en-US"",""content"":""Logged in with"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":71,""languages_code"":""es-ES"",""content"":""Conectado con"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":72,""languages_code"":""fr-FR"",""content"":""Connecté avec"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":73,""languages_code"":""it-IT"",""content"":""Collegato con"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":74,""languages_code"":""pl-PL"",""content"":""Zalogował się z"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":75,""languages_code"":""pt-BR"",""content"":""Conectado com"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":76,""languages_code"":""ro-RO"",""content"":""Conectat cu"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":77,""languages_code"":""ru-RU"",""content"":""Вошел в систему с"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":78,""languages_code"":""tr-TR"",""content"":""İle giriş yaptı"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":79,""languages_code"":""uk-UK"",""content"":""Увійшов за допомогою"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":80,""languages_code"":""zh-ZH"",""content"":""登录方式为"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"loginOrCreate","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:22:58.776Z",,,"[{""id"":729,""languages_code"":""de-DE"",""content"":""Anmelden oder registrieren"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":730,""languages_code"":""en-US"",""content"":""Log in or register"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":731,""languages_code"":""es-ES"",""content"":""Iniciar sesión o registrarse"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":732,""languages_code"":""fr-FR"",""content"":""Se connecter ou s'inscrire"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":733,""languages_code"":""it-IT"",""content"":""Accedi o registrati"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":734,""languages_code"":""pl-PL"",""content"":""Zaloguj się lub zarejestruj"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":735,""languages_code"":""pt-BR"",""content"":""Faça o login ou registre-se"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":736,""languages_code"":""ro-RO"",""content"":""Autentificați-vă sau înregistrați-vă"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":737,""languages_code"":""ru-RU"",""content"":""Войдите или зарегистрируйтесь"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":738,""languages_code"":""tr-TR"",""content"":""Giriş yapın veya kaydolun"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":739,""languages_code"":""uk-UK"",""content"":""Увійдіть або зареєструйтесь"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":740,""languages_code"":""zh-ZH"",""content"":""登录或注册"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"markings","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:13:25.896Z",,,"[{""id"":201,""languages_code"":""de-DE"",""content"":""Kennzeichnungen"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":202,""languages_code"":""en-US"",""content"":""Markings"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":203,""languages_code"":""es-ES"",""content"":""Etiquetas"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":204,""languages_code"":""fr-FR"",""content"":""Marquages"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":205,""languages_code"":""it-IT"",""content"":""Etichette"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":206,""languages_code"":""pl-PL"",""content"":""Etykiety"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":207,""languages_code"":""pt-BR"",""content"":""Etiquetas"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":208,""languages_code"":""ro-RO"",""content"":""Etichete"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":209,""languages_code"":""ru-RU"",""content"":""Ярлыки"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":210,""languages_code"":""tr-TR"",""content"":""Etiketler"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":211,""languages_code"":""uk-UK"",""content"":""Етикетки"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":212,""languages_code"":""zh-ZH"",""content"":""标签"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"mealDetails","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:17:14.720Z",,,"[{""id"":429,""languages_code"":""de-DE"",""content"":""Einzelheiten zum Essen"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":430,""languages_code"":""en-US"",""content"":""Food details"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":431,""languages_code"":""es-ES"",""content"":""Detalles de los alimentos"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":432,""languages_code"":""fr-FR"",""content"":""Détails des aliments"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":433,""languages_code"":""it-IT"",""content"":""Dettagli sul cibo"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":434,""languages_code"":""pl-PL"",""content"":""Szczegóły dotyczące żywności"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":435,""languages_code"":""pt-BR"",""content"":""Detalhes sobre os alimentos"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":436,""languages_code"":""ro-RO"",""content"":""Detalii despre alimente"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":437,""languages_code"":""ru-RU"",""content"":""Детали питания"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":438,""languages_code"":""tr-TR"",""content"":""Yemek detayları"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":439,""languages_code"":""uk-UK"",""content"":""Інформація про продукти харчування"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":440,""languages_code"":""zh-ZH"",""content"":""食品细节"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"mealSearchFoundMoreResults","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:16:30.150Z",,,"[{""id"":381,""languages_code"":""de-DE"",""content"":""Weitere Ergebnisse gefunden. Bitte spezifizieren Sie Ihre Suche."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":382,""languages_code"":""en-US"",""content"":""Found more results. Please specify your search."",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":383,""languages_code"":""es-ES"",""content"":""Se han encontrado más resultados. Por favor, especifique su búsqueda."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":384,""languages_code"":""fr-FR"",""content"":""Plus de résultats trouvés. Veuillez préciser votre recherche."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":385,""languages_code"":""it-IT"",""content"":""Sono stati trovati altri risultati. Specificare la ricerca."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":386,""languages_code"":""pl-PL"",""content"":""Znaleziono więcej wyników. Proszę sprecyzować wyszukiwanie."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":387,""languages_code"":""pt-BR"",""content"":""Encontramos mais resultados. Por favor, especifique sua busca."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":388,""languages_code"":""ro-RO"",""content"":""Am găsit mai multe rezultate. Vă rugăm să specificați căutarea."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":389,""languages_code"":""ru-RU"",""content"":""Найдено более результатов. Пожалуйста, уточните поиск."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":390,""languages_code"":""tr-TR"",""content"":""Daha fazla sonuç bulundu. Lütfen aramanızı belirtin."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":391,""languages_code"":""uk-UK"",""content"":""Знайдено більше результатів. Будь ласка, вкажіть ваш запит."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":392,""languages_code"":""zh-ZH"",""content"":""找到更多的结果。请指定您的搜索。"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
